metric_label,backbone,layer_name,gamma_str,group_idx,mos_r_mean,mos_r_min,mos_r_max,mmd_score
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,35,77.45268438924242,76.98329391227273,77.9733424409091,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,36,78.41772790810606,78.0566007590909,78.63007529545455,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,37,79.48953130329545,78.86957993181818,79.94757872272727,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,38,80.64653269242426,80.02392345454545,81.46314962272727,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,39,82.37413252424243,81.49191450454545,83.32162666818182,0.0
MMD_nostd_sd_vae_l9_1.00e-07,sd_vae,sd_vae_l9,1.00e-07,40,85.29802349882574,83.35334443181819,87.81027129545454,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,1,15.013606067500001,10.383351573636363,17.49981897681818,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,2,20.849828797007575,18.01987185318182,23.073138160909092,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,3,25.423176264242425,23.859046570909094,26.80277036,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,4,29.153337982537877,27.710613355454544,31.75240744409091,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,5,34.402939558522725,31.962474827272725,37.183868766818186,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,6,39.97406706568182,37.586910895,41.74143011090909,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,7,43.9276351819697,42.27668356454546,45.34376912590909,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,8,46.58200343719697,45.44974382363636,47.45620903181818,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,9,49.03616415087121,47.57944400681818,50.287720933636365,-7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,10,51.09197204121211,50.397065763181814,51.78909724363636,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,11,52.51080069060606,51.85205774272727,53.15595768772727,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,12,54.69192689473484,53.19575964181818,55.80372709545455,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,13,56.51391104996211,55.82518654818182,56.88495511818182,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,14,57.409796520757574,56.89427865,58.14704098045454,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,15,59.09236188147728,58.40466673181818,59.61907620909091,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,16,60.58465183431818,59.64024705,61.41676890772727,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,17,61.98847238492424,61.450913154545454,62.515273900000004,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,18,63.100783259886356,62.56153540454545,63.601648069090906,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,19,63.943781028825754,63.632569839545454,64.23845857272727,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,20,64.77384965871211,64.25370258636363,65.15700578272727,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,21,65.95465575371213,65.26560826818182,66.57540134545455,7.224805642636056e-09
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,22,67.19435260386363,66.64770191772728,67.84529925,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,23,68.22332220121211,67.89158320909091,68.46063733181818,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,24,68.99257620488636,68.46664887727273,69.23367816363636,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,25,69.87433886034091,69.2644266,70.20511073181818,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,26,70.67971851935606,70.32331571818182,70.94146290454545,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,27,71.39022948890153,71.03486937272727,71.99829709090909,0.0
MMD_nostd_sd_vae_l9_1.00e-06,sd_vae,sd_vae_l9,1.00e-06,28,72.42942150136365,72.09644175681818,72.89617321363636,0.0
